benchmark_id,split,dataset_id,system_id,metric,replay_value,chapter10a_value,absolute_delta,tolerance,status
audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,balanced_accuracy,0.9545454545454546,0.9545454545454546,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,calibration_error,0.0593161543461755,0.05931615434617551,6.938893903907228e-18,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,accuracy,0.9655172413793104,0.9655172413793104,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,precision,1.0,1.0,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,recall,0.9090909090909091,0.9090909090909091,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,f1,0.9523809523809523,0.9523809523809523,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,roc_auc,0.9494949494949495,0.9494949494949495,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,false_positive_rate,0.0,0.0,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,false_negative_rate,0.09090909090909091,0.09090909090909091,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,balanced_accuracy,0.9545454545454546,0.9545454545454546,0.0,1e-12,pass
audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,calibration_error,0.059219575626102694,0.059219575626102694,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,accuracy,0.855036855036855,0.855036855036855,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,precision,0.7228682170542635,0.7228682170542635,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,recall,0.6386986301369864,0.6386986301369864,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,f1,0.6781818181818182,0.6781818181818182,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,roc_auc,0.9082245233496026,0.9082245233496026,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,false_positive_rate,0.07696447793326157,0.07696447793326157,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,false_negative_rate,0.3613013698630137,0.3613013698630137,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,balanced_accuracy,0.7808670761018623,0.7808670761018623,0.0,1e-12,pass
audit,audit_benchmark,adult_income,single_model,calibration_error,0.02191499455998672,0.02191499455998672,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,accuracy,0.8566748566748567,0.8566748566748567,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,precision,0.7330677290836654,0.7330677290836654,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,recall,0.6301369863013698,0.6301369863013698,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,f1,0.6777163904235727,0.6777163904235727,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,roc_auc,0.9081812082516184,0.9081812082516184,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,false_positive_rate,0.0721205597416577,0.0721205597416577,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,false_negative_rate,0.3698630136986301,0.3698630136986301,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,balanced_accuracy,0.7790082132798561,0.7790082132798561,0.0,1e-12,pass
audit,audit_benchmark,adult_income,mean_ensemble,calibration_error,0.030026326179701118,0.03002632617970111,6.938893903907228e-18,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,accuracy,0.855036855036855,0.855036855036855,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,precision,0.7254901960784313,0.7254901960784313,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,recall,0.6335616438356164,0.6335616438356164,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,f1,0.6764168190127972,0.6764168190127972,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,roc_auc,0.9090023519176607,0.9090023519176607,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,false_positive_rate,0.07534983853606028,0.07534983853606028,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,false_negative_rate,0.3664383561643836,0.3664383561643836,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,balanced_accuracy,0.7791059026497781,0.7791059026497781,0.0,1e-12,pass
audit,audit_benchmark,adult_income,static_weighted_ensemble,calibration_error,0.018846106238185407,0.018846106238185407,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,accuracy,0.8566748566748567,0.8566748566748567,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,precision,0.7330677290836654,0.7330677290836654,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,recall,0.6301369863013698,0.6301369863013698,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,f1,0.6777163904235727,0.6777163904235727,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,roc_auc,0.9081812082516184,0.9081812082516184,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,false_positive_rate,0.0721205597416577,0.0721205597416577,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,false_negative_rate,0.3698630136986301,0.3698630136986301,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,balanced_accuracy,0.7790082132798561,0.7790082132798561,0.0,1e-12,pass
audit,audit_benchmark,adult_income,veto_mavs,calibration_error,0.030026326179701118,0.03002632617970111,6.938893903907228e-18,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,accuracy,0.8533988533988534,0.8533988533988534,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,precision,0.7603686635944701,0.7603686635944701,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,recall,0.565068493150685,0.565068493150685,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,f1,0.6483300589390963,0.6483300589390963,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,roc_auc,0.9081996402082073,0.9081996402082073,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,false_positive_rate,0.05597416576964478,0.05597416576964478,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,false_negative_rate,0.4349315068493151,0.4349315068493151,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,balanced_accuracy,0.7545471636905201,0.7545471636905201,0.0,1e-12,pass
audit,audit_benchmark,adult_income,pure_mavs_gc,calibration_error,0.02957768022238684,0.029577680222386847,6.938893903907228e-18,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,accuracy,0.9992275280898877,0.9992275280898877,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,precision,0.8888888888888888,0.8888888888888888,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,recall,0.64,0.64,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,f1,0.7441860465116279,0.7441860465116279,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,roc_auc,0.9568357368976433,0.9568357368976433,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,false_positive_rate,0.00014069644741470278,0.00014069644741470278,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,false_negative_rate,0.36,0.36,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,balanced_accuracy,0.8199296517762926,0.8199296517762926,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,single_model,calibration_error,0.0004812995747049799,0.0004812995747049799,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,accuracy,0.9992275280898877,0.9992275280898877,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,precision,0.8888888888888888,0.8888888888888888,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,recall,0.64,0.64,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,f1,0.7441860465116279,0.7441860465116279,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,roc_auc,0.9662609919099543,0.9662609919099543,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,false_positive_rate,0.00014069644741470278,0.00014069644741470278,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,false_negative_rate,0.36,0.36,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,balanced_accuracy,0.8199296517762926,0.8199296517762926,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,mean_ensemble,calibration_error,0.000415160787533483,0.000415160787533483,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,accuracy,0.9992275280898877,0.9992275280898877,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,precision,0.8888888888888888,0.8888888888888888,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,recall,0.64,0.64,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,f1,0.7441860465116279,0.7441860465116279,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,roc_auc,0.9721139641224059,0.9721139641224059,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,false_positive_rate,0.00014069644741470278,0.00014069644741470278,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,false_negative_rate,0.36,0.36,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,balanced_accuracy,0.8199296517762926,0.8199296517762926,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,static_weighted_ensemble,calibration_error,0.0004476200745184256,0.0004476200745184256,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,accuracy,0.9992275280898877,0.9992275280898877,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,precision,0.8888888888888888,0.8888888888888888,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,recall,0.64,0.64,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,f1,0.7441860465116279,0.7441860465116279,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,roc_auc,0.9662609919099543,0.9662609919099543,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,false_positive_rate,0.00014069644741470278,0.00014069644741470278,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,false_negative_rate,0.36,0.36,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,balanced_accuracy,0.8199296517762926,0.8199296517762926,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,veto_mavs,calibration_error,0.000415160787533483,0.000415160787533483,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,accuracy,0.9991573033707866,0.9991573033707866,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,precision,0.8823529411764706,0.8823529411764706,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,recall,0.6,0.6,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,f1,0.7142857142857143,0.7142857142857143,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,roc_auc,0.9662609919099543,0.9662609919099543,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,false_positive_rate,0.00014069644741470278,0.00014069644741470278,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,false_negative_rate,0.4,0.4,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,balanced_accuracy,0.7999296517762926,0.7999296517762926,0.0,1e-12,pass
audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,calibration_error,0.0004143127100961653,0.0004143127100961653,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,accuracy,0.9075221238938053,0.9075221238938053,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,precision,0.6244343891402715,0.6244343891402715,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,recall,0.5227272727272727,0.5227272727272727,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,f1,0.5690721649484536,0.5690721649484536,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,roc_auc,0.9234007788303881,0.9234007788303881,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,false_positive_rate,0.04158316633266533,0.04158316633266533,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,false_negative_rate,0.4772727272727273,0.4772727272727273,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,balanced_accuracy,0.7405720531973037,0.7405720531973037,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,single_model,calibration_error,0.018955810773755348,0.018955810773755348,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,accuracy,0.9070796460176991,0.9070796460176991,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,precision,0.6421052631578947,0.6421052631578947,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,recall,0.4621212121212121,0.4621212121212121,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,f1,0.5374449339207048,0.5374449339207048,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,roc_auc,0.9211472186797839,0.9211472186797839,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,false_positive_rate,0.03406813627254509,0.03406813627254509,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,false_negative_rate,0.5378787878787878,0.5378787878787878,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,balanced_accuracy,0.7140265379243335,0.7140265379243335,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,mean_ensemble,calibration_error,0.020426020301839896,0.020426020301839896,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,accuracy,0.9092920353982301,0.9092920353982301,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,precision,0.6384976525821596,0.6384976525821596,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,recall,0.5151515151515151,0.5151515151515151,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,f1,0.5702306079664571,0.5702306079664571,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,roc_auc,0.9224680421448959,0.9224680421448959,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,false_positive_rate,0.03857715430861723,0.03857715430861723,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,false_negative_rate,0.48484848484848486,0.48484848484848486,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,balanced_accuracy,0.738287180421449,0.738287180421449,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,static_weighted_ensemble,calibration_error,0.017250636966067708,0.017250636966067708,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,accuracy,0.9070796460176991,0.9070796460176991,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,precision,0.6421052631578947,0.6421052631578947,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,recall,0.4621212121212121,0.4621212121212121,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,f1,0.5374449339207048,0.5374449339207048,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,roc_auc,0.9211472186797839,0.9211472186797839,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,false_positive_rate,0.03406813627254509,0.03406813627254509,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,false_negative_rate,0.5378787878787878,0.5378787878787878,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,balanced_accuracy,0.7140265379243335,0.7140265379243335,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,veto_mavs,calibration_error,0.020426020301839896,0.020426020301839896,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,accuracy,0.9088495575221239,0.9088495575221239,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,precision,0.704225352112676,0.704225352112676,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,recall,0.3787878787878788,0.3787878787878788,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,f1,0.4926108374384236,0.4926108374384236,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,roc_auc,0.9211680937632842,0.9211680937632842,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,false_positive_rate,0.021042084168336674,0.021042084168336674,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,false_negative_rate,0.6212121212121212,0.6212121212121212,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,balanced_accuracy,0.6788728973097711,0.6788728973097711,0.0,1e-12,pass
audit,audit_benchmark,bank_marketing,pure_mavs_gc,calibration_error,0.020400271354800666,0.020400271354800662,3.469446951953614e-18,1e-12,pass
