split_label,dataset_id,system_id,corruption_family,run_count,evaluated_rows,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std,summary_hash
audit,breast_cancer_wisconsin,pure_mavs_gc,label_noise,40,1160,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.6086206896551725,0.328089450115439,0.5597357533770577,0.3435786976522122,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,8b1a0262be5c681a7621a1410f490452d68bbf55106d0d6a745cbd982c2c8373
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,40,1160,0.8836206896551724,0.12159451435620769,0.11637931034482757,0.12159451435620769,0.875,0.33071891388307384,0.6931818181818181,0.3205673560300021,0.7582939650219062,0.32307489873297723,0.8836206896551724,0.12159451435620769,0.7582939650219062,0.32307489873297723,0.0,0.0,0.0,0.0,0.3068181818181818,0.3205673560300021,0.0,0.0,0.7370689655172413,0.12159451435620769,0.0,0.0,5447e5cd8f6cc5dea374c2579907f2c41d97f128516fcbc31ec8dc6f421c13a8
audit,breast_cancer_wisconsin,pure_mavs_gc,random_feature_deletion,40,1160,0.8758620689655172,0.13012387768353936,0.12413793103448274,0.13012387768353936,0.825,0.3799671038392666,0.6727272727272727,0.34305385934751287,0.7316786522301229,0.35699434003752045,0.8758620689655172,0.13012387768353936,0.7316786522301229,0.35699434003752045,0.0,0.0,0.0,0.0,0.32727272727272727,0.34305385934751287,0.0,0.0,0.7448275862068966,0.13012387768353936,0.0,0.0,30531d9aa50ff789dbfe597f96f14a22d444672a8b1b5ea2502babe343a2a6b6
audit,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,40,1160,0.8793103448275863,0.14931472479042046,0.12068965517241376,0.14931472479042046,0.75,0.4330127018922193,0.6818181818181818,0.39364791081110845,0.7142857142857142,0.41239304942116123,0.8793103448275863,0.14931472479042046,0.7142857142857142,0.41239304942116123,0.0,0.0,0.0,0.0,0.3181818181818182,0.39364791081110845,0.0,0.0,0.7413793103448276,0.14931472479042046,0.0,0.0,921ab6637eab5c4a6a4317efa3d5e3439dfbffa5c2e27547e71f3850864e0a09
audit,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,40,1160,0.9008620689655172,0.119994921612716,0.09913793103448272,0.119994921612716,0.8571428571428571,0.3273268353539886,0.75,0.30744884678337914,0.7976190476190476,0.31564460913244885,0.9008620689655172,0.119994921612716,0.7976190476190476,0.31564460913244885,0.006944444444444444,0.0183732729935041,0.006944444444444444,0.0183732729935041,0.25,0.30744884678337914,0.0,0.0,0.7112068965517241,0.11428511709967977,0.027777777777777776,0.027777777777777776,c9b6844a653e0d06b1bdd97690d95f0bc1ac6035064df92244e94f07f07eb0da
audit,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,40,1160,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,024ba33866e145ff781fab77e62c6e9a300ac8deaa9586dfa1bd9b35b13bcf16
audit,breast_cancer_wisconsin,single_model,confidence_distortion,40,1160,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,fdf52a52f0c4f7a14cb2bceffb0371bdebc601007c5a2bfff94b4e99c04b37c9
audit,breast_cancer_wisconsin,single_model,distribution_shift,40,885,0.9764255141410314,0.018550559504557983,0.023574485858968597,0.018550559504557983,1.0,0.0,0.9431818181818181,0.04401117438872066,0.9702380952380952,0.023053472298853697,0.9764255141410314,0.018550559504557983,0.9702380952380952,0.023053472298853697,0.0,0.0,0.0,0.0,0.05681818181818182,0.044011174388720646,0.0,0.0,0.5304889076440801,0.1362760582203698,0.0,0.0,b491560f9be7835da5b8ea0b36262c382f5e899dc5d3075de876e6de8c57c04b
audit,breast_cancer_wisconsin,single_model,feature_noise,40,1160,0.9370689655172414,0.0455430308340424,0.06293103448275861,0.0455430308340424,0.9369252622377622,0.09374856212718811,0.9068181818181817,0.032060763590149734,0.9188619150575672,0.05245242601747671,0.9370689655172414,0.0455430308340424,0.9188619150575672,0.05245242601747671,0.044444444444444446,0.0726483157256779,0.044444444444444446,0.0726483157256779,0.09318181818181819,0.032060763590149734,0.0,0.0,0.628448275862069,0.04783511861725889,0.13333333333333333,0.09026709338484401,d7b3b852726bd7860c9f70f30061cc9a93daaf5cf234d83b4fa99daa9d575058
audit,breast_cancer_wisconsin,single_model,label_noise,40,1160,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.6086206896551725,0.328089450115439,0.5597357533770577,0.3435786976522122,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,4aba49e0ea9bc78dcf5d59ae6495747268a9516cbc53d25e449a9ba5b675f973
