split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,accuracy_mean,accuracy_variance,variance_hash
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,1.0,shadow,2,0.9655172413793104,0.0,a4790a8ae63118a3ae8f8f8c26ab362838a0cf03954d75b0dba7f568a5809201
audit,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,1.0,shadow,2,0.9137931034482758,0.002675386444708685,40e5e5940efee75428f3250d82afeb879ddf0434122a8c434094aaf8955746ea
audit,breast_cancer_wisconsin,veto_mavs,feature_noise,1.0,shadow,2,0.9655172413793104,0.0,287e507abb8759ea0861a8fa1d892dfd9c8a5f29259c40d693f8dd8dab547dcc
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,1.0,shadow,2,0.9655172413793104,0.0,6164cfb22fe3a223ef6e042c3dfbb87b94286f11d629ba6f6c92b79a58feded2
audit,breast_cancer_wisconsin,single_model,missing_features,0.0,audit,3,0.9655172413793104,0.0,57e2ddf85c2b612f60fa9c921cbaeaddbcb04e4621115571d56a385238f4e23d
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.0,audit,3,0.9655172413793104,0.0,b93165ef2f5cbeaf038835b654aa34bb4a582287eb8eef49dd3860c73f05b064
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.0,audit,3,0.9655172413793104,0.0,9357383429cd40b1e7e2ee2f6b5fa2d97a9c2de4a61a82bb1235a5fc1bbf7160
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.0,audit,3,0.9655172413793104,0.0,86068de78b61efa7b047295f2b7eb02444bb1223a73be633dce86ffd046ec25b
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.0,audit,3,0.9655172413793104,0.0,f520ae4e490de4412bfe6ccf2f79625e314bbe0b2a271e2a5b04d96914d9352b
audit,breast_cancer_wisconsin,single_model,missing_features,0.0,shadow,2,0.9655172413793104,0.0,f3326696ef7b334d546e4a92495282b957467fa0d269027f364aca09b18e757a
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.0,shadow,2,0.9655172413793104,0.0,4f6720d93a4408e1c086f2638e3066cefa723b79c4df587ae5ec4a3b6ba3cae2
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.0,shadow,2,0.9655172413793104,0.0,11ea414e7da72a532e475df699d204bf3f25eb0d2d7bf8e5044ea0e4a57298a4
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.0,shadow,2,0.9655172413793104,0.0,7bac218ff5a30c54676a401c9e5f25f43bd7ead72c0a5f06884044da6078adf6
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.0,shadow,2,0.9655172413793104,0.0,b7a02a73bfc647814cadaa021a356aec54013c2d4f9d5a6683ed01d66f857349
audit,breast_cancer_wisconsin,single_model,missing_features,0.05,audit,3,0.9655172413793104,0.0,7bcba4d24b5efc70e1481c52a1e3dcd689df3aab0eebec740528b75fc61c7aa5
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.05,audit,3,0.9655172413793104,0.0,47baf656f691df94e854e26d28ac81fbad217bb01012b6a6a833d018c9ba736d
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.05,audit,3,0.9655172413793104,0.0,8dcee8866a4ebe1372fb6efafd11590218c77bb97bd8dd825f27bc2c1e01abba
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.05,audit,3,0.9655172413793104,0.0,f59a976c8b77b7438b2b51f728530af78e8ab1855415907c474b5900b64a0431
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.05,audit,3,0.9540229885057472,0.00026423569824283365,55db97e1eefb835ddb08540f8bda6a4a08a03e1586b4aa9409da67b07651e37d
audit,breast_cancer_wisconsin,single_model,missing_features,0.05,shadow,2,0.9655172413793104,0.0,4001eabddd39cb143bf7489a8af6ce4c7d341fd601adfe20ba887d7f92b383f6
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.05,shadow,2,0.9655172413793104,0.0,6b628d7dd51e74dd7efe28f580691ce503235b0c54673a68feaedb891ace61e3
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.05,shadow,2,0.9655172413793104,0.0,c4f0021e8ea95f35412ae7cd5065b66c8265bf02972be9401ce7358add749a15
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.05,shadow,2,0.9655172413793104,0.0,c012738b5695472b11ca63ebcdce8e55a140024c35677dd1b55c0677bfd38a54
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.05,shadow,2,0.9655172413793104,0.0,82afc2e5d149dbe6f2f9196f265b7e92162d4cf3009b76a3ae6d364226207e34
audit,breast_cancer_wisconsin,single_model,missing_features,0.1,audit,3,0.9540229885057472,0.00026423569824283365,7ea2c92ae39489a4441b08b71875793685d1b7600467ad3f3154cd8269d027f6
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.1,audit,3,0.9655172413793104,0.0,0d66aa7321a0c548c208e25277b2b0ec20d27aaef0c1e3bcfeb5437a27d97569
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.1,audit,3,0.9540229885057472,0.00026423569824283365,66b8a1251cd53f4a6bb7b0368461770b4a7d4974f197dfe245dc70840ddddd21
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.1,audit,3,0.9655172413793104,0.0,4006b90836e6c38d9cff21945e0a5ea995273ba21c64967df2f392d09bb142a6
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.1,audit,3,0.9540229885057472,0.00026423569824283365,e13e15953033e5f7da4cbacbd4bcd394bec16de37341b359c94d4904fb9eb71b
audit,breast_cancer_wisconsin,single_model,missing_features,0.1,shadow,2,0.9655172413793104,0.0,8a09755f8d3945dad4eaeab3571347208605a3b355f2b374ef1996874a9fbca5
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.1,shadow,2,0.9655172413793104,0.0,d56d0cdc85df345029224b56e9b16a41749a1f79176e212415295ff77762b900
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.1,shadow,2,0.9655172413793104,0.0,6fb735cf8e1dca759589e26c1faaed9b1f339479204e38e449836ea7d42292b8
