split_label,dataset_id,corruption_family,corruption_level,seed_role,governance_system_id,baseline_system_id,metric,bootstrap_unit,seed_count,delta_mean,ci_lower,ci_upper,iterations,bootstrap_seed,bootstrap_hash
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,static_weighted_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,c33ccc68c218274559434d649ed8d2f05744a15aeffe0e9e86369639aaf3cd7b
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,single_model,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,aad3ca45ddf280adc99dedd5d7fc98360ab983efb0aa137462b4709d5ff2b94c
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,single_model,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,ad56188b4c2b4907e7fef8481827524c7c068e569399fa716de7526a2ed38b88
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,single_model,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,9217aa6954c1b2aad720533777f42805220dcfbe1cc2adbac91e5b2ddfb9e608
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,mean_ensemble,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,ece52111dde2f0d6a8e24ad8718af1e56d265731befdcf8c69aa07dff3fb10fd
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,mean_ensemble,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,8f60beadb953b8d037d1052914abaebe65b19e393f04b2ea05bbc001ebe2c3ba
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,mean_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,19fd3ae4fe1f409b7dd213136e65af7cd50c9cb6778d574bdff8cc7f1fd4b32b
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,static_weighted_ensemble,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,ce851ec65a20a7e7cf7fd921199050e2834f38230308e6575b1ab3f45f72e2ad
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,static_weighted_ensemble,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,9d7a698224c0e0325c426cecc6460eea9f3b52399d39c6494cc3ea97b0c5ba67
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,veto_mavs,static_weighted_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,161600667612e080c8e474810640dd5d6f592d182daf2d0e719885dc39d18d53
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,single_model,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,082b1295f6b754b8cea7a31f863a760bb3f59297d7a59bf756fd80f2f85e1b64
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,single_model,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,8a507d707b0cc08781739d9612c8a57e2950feffe173d2c14810cc41c7345258
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,single_model,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,661e1eb1e3c8f1ff9a7cdfe8d7a610d313d793e9172c30e6f62a8410cf1dffc6
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,mean_ensemble,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,ceac88ace1208432d2fff54028913292916e91c34047481cc3e63d7376fed1b6
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,mean_ensemble,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,2792687fd99218f45d96713af57f5a6c48f444836686239e0caedd8803b2055a
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,mean_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,75405f747c64b22bac7657ba4ff962ab99329a0678b85629268f8ff340304065
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,static_weighted_ensemble,accuracy,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,400982b3745643150440cfcd49cf696279bba075e58806d91287c552c9e0ff0f
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,static_weighted_ensemble,f1,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,3bb9fd7e11ac8ddb7bf1b04791a70471f14d9cb333cd5abc055218a19485b4e2
audit,breast_cancer_wisconsin,feature_noise,0.05,shadow,pure_mavs_gc,static_weighted_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,2,0.0,0.0,0.0,500,4040,d51a9e7cef5bcbbce4c168d40d3c102fd3cb177e676879f0a3a387a8a40160b9
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,single_model,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,83e5c3cca35160498c391bef3872224bcccb4531e43ed71cf6cd1974c60d160c
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,single_model,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,b4a43cdf14d8e5f953b2122de5d18b9d1b2105ed4a4e46ca038a0f0a9907a3ed
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,single_model,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,3cfd6553ff41fc5a5e9dae586df00b98ae0895166bb9155b54baedd4dded8aa7
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,mean_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,644b6226586712fa43477791dd807d95a29fcb95cdeda92a1cbe218df029a038
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,mean_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,e6148fbe006dc956bae0e1c31fe8cc0d363b483f995e18e9a238d5ebc5dc995b
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,mean_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,503d9d5e74c17a2399585d2ded1498f087b92b2515a54eba6d9f2949f8cbb9b7
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,static_weighted_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,b5d7546c86f3ebae482f658b80a32cd0f6930a06dfea996e096e5788c0c65a35
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,static_weighted_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,e808deb85b1e6679fe6c1195247c071a0a12106f5819326e1924ecfe309f8c5d
