split_label,dataset_id,system_id,corruption_family,seed_role,metric,directionality,area,levels,area_hash
audit,credit_card_fraud,single_model,distribution_shift,shadow,accuracy,higher_is_better,0.9987611386974047,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ad989a04392755b9cda147aef90776897f3430eba71ea29d2bc6de9088bd5b4e
audit,credit_card_fraud,single_model,distribution_shift,shadow,f1,higher_is_better,0.7459579180509412,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,20887fc47d141f7bc061be08578a16d2425ddec2d2cf100b4ba977b8b97550fe
audit,credit_card_fraud,single_model,distribution_shift,shadow,unsafe_acceptance_rate,lower_is_better,0.0002296171765053172,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6f5e939722f9d727e4c41ab7d9b233cb98bed8d79206342720ad83bb354c24c3
audit,credit_card_fraud,single_model,distribution_shift,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6fd68841cdf302ba4111542fe9c08ff592fb7ceb8d173f2488563af52ad5ca88
audit,credit_card_fraud,single_model,distribution_shift,shadow,rejection_rate,context_dependent,0.9979399400777318,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4b7f6adedc0cc1b78ba1ab2889a39f155c5f0dd7c33a3cffde03db2b2ffff306
locked,credit_card_fraud,single_model,distribution_shift,primary,accuracy,higher_is_better,0.9992145865616058,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ae622edade78a9d469e50d55f26fb3e0c53b9acd9d7520b9e6fc3e24c4ade2ff
locked,credit_card_fraud,single_model,distribution_shift,primary,f1,higher_is_better,0.8249379076208345,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,15a9f732bed98f768edc7cbb5650ed1b7702ca232ff6c2980b4b7c65bf2b73f3
locked,credit_card_fraud,single_model,distribution_shift,primary,unsafe_acceptance_rate,lower_is_better,0.00011477500857098845,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ed10034a01e89e929f8de0dcbcff7815963d101a9028e320b759a0b0391e9fba
locked,credit_card_fraud,single_model,distribution_shift,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2590c7eed2fa17c08e8a6573b78c85120181888663abb14bac1667f54090a9e1
locked,credit_card_fraud,single_model,distribution_shift,primary,rejection_rate,context_dependent,0.9979399476890872,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,19223acee1c0142c12dec666d30f07d294408d4b895af5c25aa9d71df22b11bc
locked,credit_card_fraud,single_model,distribution_shift,shadow,accuracy,higher_is_better,0.9992145865616058,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bea32597bb681bb8049b78d1833c08c75493060f0670d38d1839ad8e585a66d1
locked,credit_card_fraud,single_model,distribution_shift,shadow,f1,higher_is_better,0.8249379076208345,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,45f457be5f844e724e24274731e4f56e34b8c4fb4ce7225cb25fb2430462d37f
locked,credit_card_fraud,single_model,distribution_shift,shadow,unsafe_acceptance_rate,lower_is_better,0.00011477500857098845,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,80b9ca5551c1dad88d3929d064488f80a0860fcef537190a3b85d22e43943d0e
locked,credit_card_fraud,single_model,distribution_shift,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d87d71b676a670a068b4a35621a2375c2a146af92352def02bd6655b324e00a2
locked,credit_card_fraud,single_model,distribution_shift,shadow,rejection_rate,context_dependent,0.9979399476890872,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d44eb6c154a7c99e19b7757d6d5b4023c1bb143be01bce98c587470ff0d5d727
audit,credit_card_fraud,single_model,feature_noise,audit,accuracy,higher_is_better,0.9991233614232211,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b62c3cccb0b243d6de53323a868a6af011ad3084bed61d0dac3f71ccd0cf22ef
audit,credit_card_fraud,single_model,feature_noise,audit,f1,higher_is_better,0.7229446603374275,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c828c2325376a6ddda2a8172e6b3a3de6b9cbf0aeea502f7127479c109ecc5d4
audit,credit_card_fraud,single_model,feature_noise,audit,unsafe_acceptance_rate,lower_is_better,0.0002655645444952515,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3493af25af872642b2a7b304c86fcfcae01e547ae2be37f0bd238b67e8708258
audit,credit_card_fraud,single_model,feature_noise,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f3117ff040da0a9dfb688adced7e75d6693311707192d7c14566b05cdec4d71e
audit,credit_card_fraud,single_model,feature_noise,audit,rejection_rate,context_dependent,0.9985908239700374,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9873008e31bf361842aef84dc124abbbcd94ce0d68ec71d2526e665fc91a9d4c
audit,credit_card_fraud,single_model,feature_noise,shadow,accuracy,higher_is_better,0.9990572331460673,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,94478290a61f2628330a49cbe0fe563a325ec745077ecb12e1fec6b4031b612d
audit,credit_card_fraud,single_model,feature_noise,shadow,f1,higher_is_better,0.7026434471427264,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bea2ff335063adfe72e44fc7577ca3c0cf6129415dbe76a5f8f4f735a8bdbb15
audit,credit_card_fraud,single_model,feature_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.0003007386563489272,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f09d89d2b07b6d365d3eca92e9c71bd49faf801a46eae002aab2f422b302c52a
audit,credit_card_fraud,single_model,feature_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,79dd75ea41a5af8992a044549ca3a8443511dcb353ab04dd618ba8e744e30fbf
audit,credit_card_fraud,single_model,feature_noise,shadow,rejection_rate,context_dependent,0.9985867275280897,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b67ce6fde4ae8adfed0edd4232548505aef4c169bbdd8fce3bee4985f12ae417
locked,credit_card_fraud,single_model,feature_noise,primary,accuracy,higher_is_better,0.9991985885327059,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,186ddbf6ed81eb20d6a091eeae0ee9bd4372917e2223543b44034fc9490c6350
locked,credit_card_fraud,single_model,feature_noise,primary,f1,higher_is_better,0.7352266040664722,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b8df6c0b0bb04e49e8de3a3f3607933023e70351eb0dde881d2583c8d5922dd5
locked,credit_card_fraud,single_model,feature_noise,primary,unsafe_acceptance_rate,lower_is_better,0.000194909491652598,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,369a67dbc700e505af6e6920855a3f46da9675d5e792df15f0887c941a393fc2
locked,credit_card_fraud,single_model,feature_noise,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ae8b7bf9e79ae3a04bde67b0fbf9a350a7c4aefb44cf05c36b06e4d90e2ae612
locked,credit_card_fraud,single_model,feature_noise,primary,rejection_rate,context_dependent,0.9986918179371043,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8bddb50c702d587fb76c0263523be3700b6ba677bbddc1e51aa21639185d1a33
locked,credit_card_fraud,single_model,feature_noise,shadow,accuracy,higher_is_better,0.9992069274253012,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,962311f298166c07c3991da1e4b252dd13b73d86f617eeaf1760731012766999
locked,credit_card_fraud,single_model,feature_noise,shadow,f1,higher_is_better,0.7428856756325779,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f7e33323472b4d65e93dc65e307d209e5245722e940326f0023c784a40cd33ab
locked,credit_card_fraud,single_model,feature_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.00021674521665728756,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5db4f4f4a10df08d840c08708791547bb77ddc44e8e7be91c80241fbc248baa4
locked,credit_card_fraud,single_model,feature_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d55165ff4f97d9ac48e4a2fb4f980bb2e4bbb7e8e104e3dbb0d46f289ee1874b
locked,credit_card_fraud,single_model,feature_noise,shadow,rejection_rate,context_dependent,0.9986398827288367,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9cc82f0a6d7962989abd25698ca1d8ad583546998e7a5ff93d9dd415b1503593
audit,credit_card_fraud,single_model,label_noise,audit,accuracy,higher_is_better,0.9992275280898877,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2939f59b3f15aa9481b5c46cc677bfc6a9cf6756ab3ac9dece4bab3004c1e00d
audit,credit_card_fraud,single_model,label_noise,audit,f1,higher_is_better,0.7441860465116279,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,70af64df0a2c22db9208cea8bfc674d4a39a88724b8f119856f78ffb0128ef5b
audit,credit_card_fraud,single_model,label_noise,audit,unsafe_acceptance_rate,lower_is_better,0.00014069644741470278,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,811ed39d4ff4c05cca1c97a611c600833ecb7fd3321adb028c6c0e013c30edad
audit,credit_card_fraud,single_model,label_noise,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5df52878baa790595c0c8c1ade1d39177dbd607f5323ac077c21db436b175df3
audit,credit_card_fraud,single_model,label_noise,audit,rejection_rate,context_dependent,0.9987359550561796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e9535bb34e0617694126e56fc730246e27fe1813f13ffde7de8988ff66a40312
audit,credit_card_fraud,single_model,label_noise,shadow,accuracy,higher_is_better,0.9992275280898877,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fbe216022e677aad2e07b2ad987f8c4e7952e89d7d431fd6667718f9b2ff2893
audit,credit_card_fraud,single_model,label_noise,shadow,f1,higher_is_better,0.7441860465116279,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2f37fe1e906859827545b5c2cc3ffc33f2ce43cbd0a361693d48f546f8acc561
audit,credit_card_fraud,single_model,label_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.00014069644741470278,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0d0ccc01154fd4eb9a0d5b28b22e97b7115bad85b8a3c9a5b969bd2ddd6cb8c3
audit,credit_card_fraud,single_model,label_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a6beea68c359fc6da9f775c96811095665738dd2f6028f3836e2be32615b08c8
audit,credit_card_fraud,single_model,label_noise,shadow,rejection_rate,context_dependent,0.9987359550561796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,98e887ba674be019f3b3e9328e1dbb75fac70b33854dd5ee8c26fd1496b1805a
locked,credit_card_fraud,single_model,label_noise,primary,accuracy,higher_is_better,0.999403110845827,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5b72f07fe68a770cae51810e8dec24e69535a76e0f09ec93a8a72b65db535d93
locked,credit_card_fraud,single_model,label_noise,primary,f1,higher_is_better,0.7999999999999999,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,90a9f03d94efdeb7b1ca79957a4377ec744c7f70f22b7b51a6fd017609f25b90
locked,credit_card_fraud,single_model,label_noise,primary,unsafe_acceptance_rate,lower_is_better,7.034327518289252e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b06e770ae5b2dcc5f1c07d03d621194cbc78bb4744e715875ad71b61b5330418
locked,credit_card_fraud,single_model,label_noise,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c7591627fcc1263456324cc3e7613a2de286691356eeae4cae8950dd0602e02d
locked,credit_card_fraud,single_model,label_noise,primary,rejection_rate,context_dependent,0.998735999438222,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2676154e66589fa5dd12229ae20f04ff88e2908e7056fd0535b7446896bf907a
locked,credit_card_fraud,single_model,label_noise,shadow,accuracy,higher_is_better,0.999403110845827,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,04220c8f942af4393c90522a54d97ba59fe615d79db4766423738506936edbbc
locked,credit_card_fraud,single_model,label_noise,shadow,f1,higher_is_better,0.7999999999999999,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,89edaad39992663b06906403463479194deb7c3d2c4b8e4764966bb352ca75bf
locked,credit_card_fraud,single_model,label_noise,shadow,unsafe_acceptance_rate,lower_is_better,7.034327518289252e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,32d0c5533e421ba465f40ee4a21f6f5b38f8b752b73b586fe27ecdd6e6fc99da
locked,credit_card_fraud,single_model,label_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4b5e689e6b468be5bfdc405e1cedce268b8b7f69ea2bbeaf08a67a186f52a3be
locked,credit_card_fraud,single_model,label_noise,shadow,rejection_rate,context_dependent,0.998735999438222,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1768a55c7425fd98d9790cdcddb5f542236088dc1c8f119a160aa64afb6adf8a
audit,credit_card_fraud,single_model,missing_features,audit,accuracy,higher_is_better,0.99860077247191,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e072e40ae5e91b48d879621feb3923f158dadd79e7de40bb94b005a20d9c1b76
audit,credit_card_fraud,single_model,missing_features,audit,f1,higher_is_better,0.3360678455461819,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5587a63d50b276760d64b45c04f5d574ae87e7401a0250f660b95d7e1ff9d471
audit,credit_card_fraud,single_model,missing_features,audit,unsafe_acceptance_rate,lower_is_better,7.503810528784148e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d94eac264037a8269aa1af5e31585e779f26acfacc00a8e903e14b362affe8ed
audit,credit_card_fraud,single_model,missing_features,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0491065670f0081e3b5810b28cd52198b9e560443fe597bf571aef8d03eeb673
audit,credit_card_fraud,single_model,missing_features,audit,rejection_rate,context_dependent,0.9994937968164794,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0e70fca213ccf984c8c691801a8cac2274b5f472a433301e73f48ef4d9e2420a
audit,credit_card_fraud,single_model,missing_features,shadow,accuracy,higher_is_better,0.9985919943820225,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a0e8e97af0e5dffa461b4597723982fb804be5823bf3e5839ced8ca4140af943
audit,credit_card_fraud,single_model,missing_features,shadow,f1,higher_is_better,0.3377856570777362,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,47090225f8e981515535a84b183a9a57bbd1e75755be83a467f160acf0c53fa4
audit,credit_card_fraud,single_model,missing_features,shadow,unsafe_acceptance_rate,lower_is_better,9.848751319029196e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,64100e2c745bcf8f99a35173e77a79cf8198f219083d0f74dd37fb36402ac451
audit,credit_card_fraud,single_model,missing_features,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2bcd5faf2968d78f7f239e7b0fc8ab8ca6647b60290ae35a0585101b8f935255
audit,credit_card_fraud,single_model,missing_features,shadow,rejection_rate,context_dependent,0.9994557584269663,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f91e3f6979a20bf60b94e65ab3a50da480acb27dd6a965c9ff2887876a93a297
locked,credit_card_fraud,single_model,missing_features,primary,accuracy,higher_is_better,0.9986330067998548,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4ba17f58f092fda3c0d4cea742878cdda6d24ee79b222f7967c9518b543d28ad
locked,credit_card_fraud,single_model,missing_features,primary,f1,higher_is_better,0.33499454156963715,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bc165186a7a463cc201110640b1c140918dd5b529bb9fc21015ad2088f2ae592
locked,credit_card_fraud,single_model,missing_features,primary,unsafe_acceptance_rate,lower_is_better,7.444663290189459e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fc2d19ecebca4c108d97158d183bf6c63bfc3115db3129534f5128ae3f467a56
locked,credit_card_fraud,single_model,missing_features,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8f35036d798ac8286a05033965ff3dad62403581806f47c902c7b6f42805ffb4
locked,credit_card_fraud,single_model,missing_features,primary,rejection_rate,context_dependent,0.9994979108879604,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,389b58f02eb2462c4239c0896452b206926807e1ece7392da7a7734538dc063a
locked,credit_card_fraud,single_model,missing_features,shadow,accuracy,higher_is_better,0.9986407605070047,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9e4aa64b2d80c86fc95fd5c93651d23383966ddb3b12aea8b0ee4dfa3561b048
locked,credit_card_fraud,single_model,missing_features,shadow,f1,higher_is_better,0.34444073148559307,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,acbbfe4074de3475a7af3c9ef9373ee94fdafca9152adc4d67cb32206afe4467
locked,credit_card_fraud,single_model,missing_features,shadow,unsafe_acceptance_rate,lower_is_better,8.221370287000564e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,60726d0caa9ae25b50be444cf141eae83ff0331339570682b6a5b537aaf71914
locked,credit_card_fraud,single_model,missing_features,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,68295f94939a9777b4df7ae2987af402358a9690d418169aab19b8b7bfc6cf31
locked,credit_card_fraud,single_model,missing_features,shadow,rejection_rate,context_dependent,0.999474649766511,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6007f119a2fa5d2b6c5dbe420ab38aba2f3e57da5fe6e9881a0a0bfd006a9028
audit,credit_card_fraud,single_model,random_feature_deletion,audit,accuracy,higher_is_better,0.9984790496254682,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,41c6232aedc2a05d6dd0e4eb49456ebc6a41bb328fa9aff39df92bb924872272
audit,credit_card_fraud,single_model,random_feature_deletion,audit,f1,higher_is_better,0.18175265130029736,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,482b90250ccd46aad851e5cfa2bf873ba5349d7b882100ef1978cdcaf10f5cb1
audit,credit_card_fraud,single_model,random_feature_deletion,audit,unsafe_acceptance_rate,lower_is_better,3.751905264392074e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,49a4633e822f9616377fe6623b9f8060070c15a1ab6a5a1995ccb238d99ecf61
audit,credit_card_fraud,single_model,random_feature_deletion,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a4a2b785a231ba4ef5ca1866c4f7bf36532d5e0b65ad3ba089f913ad8fa4c4bd
audit,credit_card_fraud,single_model,random_feature_deletion,audit,rejection_rate,context_dependent,0.9996904260299625,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,76fb338dab2ffaafd31ea0ac2f07962b23aa5f44c761b55d99bd2da69121096c
audit,credit_card_fraud,single_model,random_feature_deletion,shadow,accuracy,higher_is_better,0.9987052317415731,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ba92762fb9f229f202992dda670bc54f154e9ed2a3dc6bc74001e6a5b382eab9
audit,credit_card_fraud,single_model,random_feature_deletion,shadow,f1,higher_is_better,0.39994083314775564,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,695048512e59a7ac29ebf5825020914bf2980ee2901bbab80c5f385567a2961d
audit,credit_card_fraud,single_model,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.00013805838902567708,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fee0a2a2d32a61337ee8b28cb5ae2323363b60047fb89f03f02cdbf1c25155c9
audit,credit_card_fraud,single_model,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,53c0576e335d5d15f34bef48ec9abf59de1f52d5be951ca7c2826937a7044c37
audit,credit_card_fraud,single_model,random_feature_deletion,shadow,rejection_rate,context_dependent,0.999263518258427,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9ad90e39f8c6161854c0db13b511a53117ce31cd554c2b911051a1f2a350887a
locked,credit_card_fraud,single_model,random_feature_deletion,primary,accuracy,higher_is_better,0.9985147993399108,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ce8133bfa51ecf70822e482672e9c108ccc1742fadb58cd5e7892a6be4b2f45b
locked,credit_card_fraud,single_model,random_feature_deletion,primary,f1,higher_is_better,0.18740300380568042,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a38665ebd077537c0d9dccf0c80550f1e19a180e4588381d1660889d1eb22db3
locked,credit_card_fraud,single_model,random_feature_deletion,primary,unsafe_acceptance_rate,lower_is_better,5.5688426186456575e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2cdde50709219eaccc960380c1082b1c3ff50647b82bfdea52452a87aba1b84e
locked,credit_card_fraud,single_model,random_feature_deletion,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,cba683ed71f2aa12bef7fd0cd4b21db52ecd3ac43e06803fe4c39051acf731f9
locked,credit_card_fraud,single_model,random_feature_deletion,primary,rejection_rate,context_dependent,0.9996535702164017,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0652041596a039f40a2bb34d93e9945b91e2d879f23a22b08043561d6ac41fdc
locked,credit_card_fraud,single_model,random_feature_deletion,shadow,accuracy,higher_is_better,0.998681577191812,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7d0f4d28da06579d4bc888e1fc935858ad27512f667c5f54c1397e3029328a33
locked,credit_card_fraud,single_model,random_feature_deletion,shadow,f1,higher_is_better,0.343968690771547,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0f06733e088bdfaef56c9cdc1b816e5f217c8fe9c52d3505a38f585121fc043a
locked,credit_card_fraud,single_model,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.00011254924029262801,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0937d2a5c01501ae54f3fb33b38df246491c013dacbcab6187f23f390e06b365
locked,credit_card_fraud,single_model,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e819dcf96eaf5c639175ac7e67988766295b2f44968d3fe15bcf320336e57d2f
locked,credit_card_fraud,single_model,random_feature_deletion,shadow,rejection_rate,context_dependent,0.9993732663881184,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,149b4e17f556e6c6582618b25ba8b07975fd95f25d06a1f46aefa2374eab97ea
audit,credit_card_fraud,single_model,specialist_failure,audit,accuracy,higher_is_better,0.3009971910112359,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a939be9fac1111377334a291bba32bf582ae3ddb866c62473c161855af068463
audit,credit_card_fraud,single_model,specialist_failure,audit,f1,higher_is_better,0.22570937161209334,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,00e026d70d0ad31cc6a63a517d71e789b43d4866978047c442f4acee328b9f01
audit,credit_card_fraud,single_model,specialist_failure,audit,unsafe_acceptance_rate,lower_is_better,0.7000422089342244,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fd015646319f84a81294c06e8002135b3423769525e58cd632d415689450dfe3
audit,credit_card_fraud,single_model,specialist_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,99ba0f369a057c49490c64c9d3e6402b49adf073b07fc4792251e3369991658a
audit,credit_card_fraud,single_model,specialist_failure,audit,rejection_rate,context_dependent,0.2996207865168539,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,aab928b48d3a36ff99ffb38713837223839ac9c12488452f66f46d9ad7d19089
audit,credit_card_fraud,single_model,specialist_failure,shadow,accuracy,higher_is_better,0.3009971910112359,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0c6318a1b45ba0c9244c809693a576ca5e456780efe6360edaf25584b1a968c8
audit,credit_card_fraud,single_model,specialist_failure,shadow,f1,higher_is_better,0.22570937161209334,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,dade3d6a78b21a1edc037b40695846c73a719ab63f4ba556370f8abf7de986ff
audit,credit_card_fraud,single_model,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.7000422089342244,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b75989aeec589b93f2b7d55aedce7e0fad594ae1aaea3f92eff1e5d96767e826
audit,credit_card_fraud,single_model,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,975e866330faa96a7c5ecb421636076825b9ce36df739132917d6af41ba360f6
audit,credit_card_fraud,single_model,specialist_failure,shadow,rejection_rate,context_dependent,0.2996207865168539,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,be8624ae8546f703579f136b4592edf393ff399faf7338c9d2bc6d10afcad35e
locked,credit_card_fraud,single_model,specialist_failure,primary,accuracy,higher_is_better,0.3010252449001089,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c08e074fe213ffa437ebf74672ff2504f396d1857b9751042271e7f3c5c37607
locked,credit_card_fraud,single_model,specialist_failure,primary,f1,higher_is_better,0.2424044865054329,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c0aae78512ed780f5965bd26187b2fda36c30b868d58ca9c089fe015da711435
locked,credit_card_fraud,single_model,specialist_failure,primary,unsafe_acceptance_rate,lower_is_better,0.7000211029825548,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4d6d60218a08a6ae3c7c0d8c2c062e0b088b5747c4c39d3c17e71036805c606e
locked,credit_card_fraud,single_model,specialist_failure,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9ff1d0c216a12f0ea21c5fd7a138a344aeb7bd4b251348646c8cc7fec6e24d98
locked,credit_card_fraud,single_model,specialist_failure,primary,rejection_rate,context_dependent,0.2996207998314666,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,940e2fbd533a54739e21e919b5e36414b5f26c2dc095b9660f31325b3e59bf46
locked,credit_card_fraud,single_model,specialist_failure,shadow,accuracy,higher_is_better,0.3010252449001089,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3fb1490089cd25fed71b57baf4b54157b18cdc3d17f9acb0c452a74388e76582
locked,credit_card_fraud,single_model,specialist_failure,shadow,f1,higher_is_better,0.2424044865054329,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,cf229f0bada1909954a25e2075c49a78e91f12b83467eefbd3dd0935eea7dc06
locked,credit_card_fraud,single_model,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.7000211029825548,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,523c3b654e104129c94c1a3c9d0e65ffee0d253c262b0c756b29b778646ce59e
