split_label,dataset_id,system_id,corruption_family,run_count,evaluated_rows,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std,summary_hash
locked,breast_cancer_wisconsin,veto_mavs,distribution_shift,40,1715,0.9686523034006204,0.01651880797302998,0.03134769659937961,0.01651880797302998,0.9809210526315789,0.02464252736885271,0.938187917710944,0.027897946112476545,0.9589039934136325,0.022918255665549336,0.9686523034006204,0.01651880797302998,0.9589039934136325,0.022918255665549336,0.010615079365079366,0.013705923537291389,0.010615079365079366,0.013705923537291389,0.06181208228905597,0.02789794611247655,0.0,0.0,0.5814113610900636,0.11727177847474562,0.0,0.0,8828caf0ad29f2aa26436a592a78727d09ecc5f9048edce22864896880acf46d
locked,breast_cancer_wisconsin,veto_mavs,feature_noise,40,2280,0.9399122807017544,0.03086111523202154,0.06008771929824565,0.03086111523202154,0.9389795016196618,0.05497412712435799,0.8976190476190476,0.04460712855998855,0.916971028908068,0.04196754493848676,0.9399122807017544,0.03086111523202154,0.916971028908068,0.04196754493848676,0.035416666666666666,0.034013602489606824,0.035416666666666666,0.034013602489606824,0.10238095238095238,0.04460712855998856,0.0,0.0,0.6469298245614035,0.022599426364891668,0.07777777777777778,0.03685138655950444,9a993ed72f33858a6c4eb1fc543321ad17f7dc94d9f73084f253c67508a2bd01
locked,breast_cancer_wisconsin,veto_mavs,label_noise,40,2280,0.9473684210526315,0.0,0.052631578947368474,0.0,0.95,0.0,0.9047619047619048,0.0,0.9268292682926829,0.0,0.6,0.3132745863475296,0.5467304832459801,0.31638064563359297,0.027777777777777776,0.0,0.027777777777777776,0.0,0.09523809523809523,0.0,0.0,0.0,0.6491228070175439,0.0,0.027777777777777776,0.0,886c30da3bfb84c99c66d4c5c154b17bf634a66b0fd1fb7efbbd3f17b32e262d
locked,breast_cancer_wisconsin,veto_mavs,missing_features,40,2280,0.8798245614035087,0.10143249145700978,0.12017543859649125,0.10143249145700978,0.8373198775124084,0.31805239854208306,0.7083333333333334,0.2914479257501008,0.761212724106651,0.297307306999076,0.8798245614035087,0.10143249145700978,0.761212724106651,0.297307306999076,0.020138888888888887,0.018620955108044335,0.020138888888888887,0.018620955108044335,0.2916666666666667,0.2914479257501008,0.0,0.0,0.7263157894736842,0.11422386533795108,0.0,0.0,9a97b227c28b0d01df9625a452bd3ca3cea268f4752ea34b74dd2847de782338
locked,breast_cancer_wisconsin,veto_mavs,random_feature_deletion,40,2280,0.8859649122807017,0.10445596944985401,0.11403508771929828,0.10445596944985401,0.833260810504425,0.31606575454791774,0.7285714285714285,0.29950828940031216,0.7714713912231527,0.30216541163598787,0.8859649122807017,0.10445596944985401,0.7714713912231527,0.30216541163598787,0.02222222222222222,0.016666666666666666,0.02222222222222222,0.016666666666666666,0.2714285714285714,0.29950828940031216,0.0,0.0,0.7175438596491228,0.11688740494817489,0.008333333333333333,0.017786456215091246,ca4858b16ca159a11542db8c36848c29ad7c7e9000998a619279e296e4b3e204
locked,breast_cancer_wisconsin,veto_mavs,specialist_failure,40,2280,0.8004385964912281,0.24979793311172188,0.19956140350877194,0.24979793311172185,0.7882362155388472,0.2432279697088619,0.9404761904761905,0.039483628456611894,0.8278499955329224,0.16809614004308554,0.8004385964912281,0.24979793311172188,0.8278499955329224,0.16809614004308554,0.28125,0.4151447901145566,0.28125,0.4151447901145566,0.05952380952380952,0.0394836284566119,0.0,0.0,0.4758771929824561,0.2748061657738175,1.0,0.0,8af1269eae6afa2b29d193edffc5b5ad2b3fc56ddd3eb2fcb65ff7d8acb314c1
locked,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,40,2280,0.9013157894736842,0.10264938367077588,0.09868421052631583,0.10264938367077588,0.8380952380952381,0.3190542820910494,0.7678571428571428,0.29105864710470597,0.8007124988832306,0.3030424312619584,0.9013157894736842,0.10264938367077588,0.8007124988832306,0.3030424312619584,0.020833333333333332,0.023032116599690275,0.020833333333333332,0.023032116599690275,0.23214285714285715,0.29105864710470597,0.0,0.0,0.7039473684210527,0.11350670433866257,0.027777777777777776,0.027777777777777776,6c4b72e88c351fd4c714150c66954541602f2d0543558904f61c9ee0308fb0c9
locked,credit_card_fraud,mean_ensemble,adversarial_confidence_inflation,40,1139240,0.9993328885923949,0.0,0.0006671114076051143,0.0,0.9411764705882353,0.0,0.6530612244897959,0.0,0.7710843373493975,0.0,0.9993328885923949,0.0,0.7710843373493975,0.0,7.034327518289252e-05,0.0,7.034327518289252e-05,0.0,0.3469387755102041,0.0,0.0,0.0,0.9988062216916541,0.0,7.034327518289252e-05,0.0,0b14e6bd57992e769349a12ecb465048b35ec048f5022c3d78b1e2e67b94687e
locked,credit_card_fraud,mean_ensemble,confidence_distortion,40,1139240,0.9993328885923949,0.0,0.0006671114076051143,0.0,0.9411764705882353,0.0,0.6530612244897959,0.0,0.7710843373493975,0.0,0.9993328885923949,0.0,0.7710843373493975,0.0,7.034327518289252e-05,0.0,7.034327518289252e-05,0.0,0.3469387755102041,0.0,0.0,0.0,0.9988062216916541,0.0,7.034327518289252e-05,0.0,4c163275bc2890b9bf08729ace16a661e6eeba799f86469889f4d020f8961cca
locked,credit_card_fraud,mean_ensemble,distribution_shift,40,847680,0.9991450448506964,0.00017501575050855227,0.0008549551493035462,0.00017501575050855227,0.9411764705882353,0.0,0.6829676534645478,0.03904837362127083,0.7909304047432942,0.025643606587690538,0.9991450448506964,0.00017501575050855227,0.7909304047432942,0.025643606587690538,0.00010724209751652186,4.319828080229351e-05,0.00010724209751652186,4.319828080229351e-05,0.3170323465354521,0.03904837362127082,0.0,0.0,0.9981819674840512,0.0007303890269603443,0.0001741190916779006,2.735164469764083e-05,234f15fc5f08f45320ec6238c2d9dee95946a75f3251b914ca2b1c6cab22ee09
locked,credit_card_fraud,mean_ensemble,feature_noise,40,1139240,0.9992837330149924,8.375310165986829e-05,0.0007162669850075826,8.375310165986829e-05,0.9190222954928837,0.038425251012769286,0.6408163265306122,0.03220353844501937,0.7545889345453138,0.030848324716917813,0.9992837330149924,8.375310165986829e-05,0.7545889345453138,0.030848324716917813,9.848058525604952e-05,4.924029262802476e-05,9.848058525604952e-05,4.924029262802476e-05,0.35918367346938773,0.03220353844501939,0.0,0.0,0.9987991994663109,6.290675491439945e-05,0.00014420371412492966,3.672026768750193e-05,308c9b2ff43fe00fba4580aba9f1562c2877211fe59bcb557d9d223ab25ff7e8
locked,credit_card_fraud,mean_ensemble,label_noise,40,1139240,0.9993328885923949,0.0,0.0006671114076051143,0.0,0.9411764705882353,0.0,0.6530612244897959,0.0,0.7710843373493975,0.0,0.6061523471788209,0.348099495245526,0.10569813955028914,0.25182386754417546,7.034327518289252e-05,0.0,7.034327518289252e-05,0.0,0.3469387755102041,0.0,0.0,0.0,0.9988062216916541,0.0,7.034327518289252e-05,0.0,a0bb4e0ec03299baabf2055cb8081ad63597a9108217397f9c52d2a28a3ca097
locked,credit_card_fraud,mean_ensemble,missing_features,40,1139240,0.9987790105684491,0.00041047651503994527,0.001220989431550859,0.00041047651503994527,0.7117747979886138,0.3729054805719691,0.32040816326530613,0.25194784701929746,0.41592913238399265,0.29859568630718225,0.9987790105684491,0.00041047651503994527,0.41592913238399265,0.29859568630718225,5.187816544738323e-05,4.085628923568143e-05,5.187816544738323e-05,4.085628923568143e-05,0.6795918367346939,0.25194784701929746,0.0,0.0,0.9993969663986517,0.00045892858416296084,7.034327518289252e-06,1.4068655036578504e-05,976ae7d40bb5901acdd0c4db3b7476f6bf2ec8463948c76a5df329fb5551b826
locked,credit_card_fraud,mean_ensemble,random_feature_deletion,40,1139240,0.9987605772269232,0.00047251541532753946,0.0012394227730767927,0.00047251541532753946,0.49571476713601953,0.47193249284878724,0.2974489795918367,0.2920538474538181,0.36879223550820783,0.3560413544301838,0.9987605772269232,0.00047251541532753946,0.36879223550820783,0.3560413544301838,3.077518289251548e-05,3.6200740099604146e-05,3.077518289251548e-05,3.6200740099604146e-05,0.7025510204081633,0.2920538474538182,0.0,0.0,0.999457533092237,0.0005331778063515199,0.0,0.0,24322824f8a365ebd816cf3d8aadd9656d375d66f709c9b2738f5793fe48a234
