run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,system_run_count,prediction_rows,trace_rows,prediction_artifact_count,aggregate_hash
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,label_noise,0.6,shadow,2,2,114,0,2,ef46b777db753dab3bc89ed57ba0cdfd4da7d7d3566889aca5f868b485e41ecb
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,label_noise,0.6,shadow,2,2,114,0,2,0cf0c54c7cad6965c64d7bb390c75a870f171350632ef388ac62bbd5f161bf2b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,0.6,shadow,2,2,114,114,2,6880f4ff69bb80f47ebb5798f89b0a91ea9040d9a75fd4f2ff6e3b8d2b9502ec
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,0.6,shadow,2,2,114,114,2,4430ee96cb056dbeab12dba4145aeb7c765de7d723d8a028b40fb5417a9a3d6f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,label_noise,0.8,primary,3,3,171,0,3,3b3f25e671b3860490922b29a807fa133cd9dd95d296711e7b9c5ece3d621b1c
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,label_noise,0.8,primary,3,3,171,0,3,f2c1d69dddba05e19e440819f4d8d75e2fffe84b56c9e09da2b8ccfa8f66fce0
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,label_noise,0.8,primary,3,3,171,0,3,fabf57d37fc1fccb5c440c0e1b1af466242930321535586a3f678083f780ed7d
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,0.8,primary,3,3,171,171,3,4f111c1fc2464829e88c185cfeb78bf9e0053c3d17094d5eaacde38ce1de7cf1
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,0.8,primary,3,3,171,171,3,9604d854f75c4b3968b24121659f9db6eaaef283f2a648bf70d16c648cc2896b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,label_noise,0.8,shadow,2,2,114,0,2,7ea1fe3008aead35ec9134c1c72d1fb5ca087a2c6e6e755d75dbbf5f19ae8d9b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,label_noise,0.8,shadow,2,2,114,0,2,68068a90c7f1fd62d9918c679b84dd0f74bb1adde5c502a35897d8f241d60fe7
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,label_noise,0.8,shadow,2,2,114,0,2,d06489debb18bb73b10424d5e0fe63755db23599c8dc6ed9268e4a86d4086794
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,0.8,shadow,2,2,114,114,2,0d63b28d6c136fbae96f00db10d4ff00974ccf3154e1ea55de93dc211b92ae27
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,0.8,shadow,2,2,114,114,2,c2435b5e225e5762f4984e3fe56b942a43c912ae81b4f8c9aedd779adb848e70
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,label_noise,1.0,primary,3,3,171,0,3,a95644b5507c3149548cb7de4ea75689736f303764fe77afeca1fa810580e72e
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,label_noise,1.0,primary,3,3,171,0,3,cdeaf11d58cf015dc6a236e35f18e4b90ff35a2885cb6cb3eefcdf6b99e33ee2
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,label_noise,1.0,primary,3,3,171,0,3,f5f1d115d9b34e7aec1b707be3b3e1147c0a2454f9c08f4f414e25de3e0f1d78
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,1.0,primary,3,3,171,171,3,b8bfcb475e9a8ab3fc6ed76d58dc53c5cf757791c04e5b8498cbd59c7e67e94a
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,1.0,primary,3,3,171,171,3,408b78e48bc7ce6dc57b3a782657b910a53cd24b96b0152974de0bb3541e4a83
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,label_noise,1.0,shadow,2,2,114,0,2,07c830dae62fd9f45a8f745af0742e0ef7b5e93732920662b617683e374d3639
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,label_noise,1.0,shadow,2,2,114,0,2,82c9300d203a28d295a207a4f84240fb2091b487be10a8ab976f91cb7eb92bce
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,label_noise,1.0,shadow,2,2,114,0,2,56e2a21f8c46adbf4deb56773d56d94fca11683c6cf30c040a841f8490aab308
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,1.0,shadow,2,2,114,114,2,85c2957be01a537a5c8950412c38178d6671980694a54f19bdeac1dfa89c15e1
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,1.0,shadow,2,2,114,114,2,f288eed6c85c7611597ce49805e4c793c567a0141d03e981c025bfb2304c47b5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.0,primary,3,3,171,0,3,94d7b5d2e56b6d91a7e75c8576a1c99a0ad39c3eda51d98059c91f301c751f49
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.0,primary,3,3,171,0,3,4a511b8f37e5d62a6f91a231aad540db88bf96716e1e21eb6d9d1461976b7161
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.0,primary,3,3,171,0,3,5aef08b1eb2ecacbae3d61f2258278bf1c8c8f15a2658e2dc58dffd213cd3e8f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.0,primary,3,3,171,171,3,1f71810531fc47b9ace0fe6633368ff7c7a0c9cb27fa0bac5b672547adc5e4c0
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.0,primary,3,3,171,171,3,b04448292597b316fec781107d3da3fc5b5db97d866320edd32b8c46861b5b03
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.0,shadow,2,2,114,0,2,a4269064756ec94b9912b2e5aa68851e18d76da5f672b4e440f2294b2d71f020
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.0,shadow,2,2,114,0,2,aa36908dcb9f2c1ffdb4f02534ba3074e8545a580d4a6ec15da3ae96fd34ea2f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.0,shadow,2,2,114,0,2,669adceff9973998099c8b2dd32b68e4b883033dfcd9fe68ecd7e13fd034e92f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.0,shadow,2,2,114,114,2,6ce45eced09672223591f1dac8d9e303a620abd6f7420614abd66ecbfa94939b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.0,shadow,2,2,114,114,2,9e1cdc44983c348c5ed9e2a115c13fba2174ee5be37058c2fe7677597ae6a288
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.05,primary,3,3,171,0,3,25bf70b507aeaf2441c749afc33120fd862c81106eaca5e197c12ab5b70c51cb
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.05,primary,3,3,171,0,3,202166d37fccfb36c768cff4ec9610e00b43771a8919a80fd60bd5c6001a5eb5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.05,primary,3,3,171,0,3,fa5950e65d6a216d494b487498fb70845e441d017bf4e5de1ec40f1b1dd54482
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.05,primary,3,3,171,171,3,f4e1542e3ba8439bd5288319681021e2202d5c96f8462b84b317c129a82d5b6f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.05,primary,3,3,171,171,3,459e51d199272f2a99db75a0faf88d9d1ba3e6f4f275554172321fb15496fa3b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.05,shadow,2,2,114,0,2,8b9d0da2f0d548ec936df054c6b84e323c3a3e60f52f5e88d6758e484c65d55f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.05,shadow,2,2,114,0,2,fb89e582f2496d54c71df34abeffd72e6c6a7c5f84aea26c8a920c71905f471a
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.05,shadow,2,2,114,0,2,620612d435a0f2941fe831a193ef98ddbcdef9b0f92ef40da5bb9aa4180ce701
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.05,shadow,2,2,114,114,2,95fb8aa1607d489f85d7037b8cb300d2f9ad81d94239e8b5b69c9e287f7ab838
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.05,shadow,2,2,114,114,2,496299d7db21acf28fa59cdb6744d06edcd384353667395df2e8085b9be1b82c
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.1,primary,3,3,171,0,3,65164907192630eb4f393078cfd0f5aabaf8731dfdfab165c8e8310cf2639efb
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.1,primary,3,3,171,0,3,ba72ddc36491eea89dddcd0d43bd99ffc483b5f3ea987a52f74ffcd2cdd8eff0
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.1,primary,3,3,171,0,3,d19bcd7790f196f701a2d3bd0ef535f1791bfc8e2bb984f85111de32264789d4
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.1,primary,3,3,171,171,3,379ea3669e5e9d912922537a5d75ce3e8ef22292cd53a92573108524b1adc865
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.1,primary,3,3,171,171,3,5218f9dd6361e4bd7db1db043d5bbda540bfbd98e04b84984cdf4eae870aa10c
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.1,shadow,2,2,114,0,2,3b9b08f79efdceb799b0ccab62706ba4c69cf636254024fa0956c0596eb713eb
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.1,shadow,2,2,114,0,2,72662c0373f4c21576dc504da2b203b450e5821e7ffba2f26fe56c87dd0cec52
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.1,shadow,2,2,114,0,2,7c26e1bda220a1445fdbd05ba0c3402ed9c43c2a924460ff99e39cf8a4e35330
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.1,shadow,2,2,114,114,2,0f9f71a22ab04fa5ec709c225db1cd363ca75057607d99b1fc6f5e3f82946cad
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.1,shadow,2,2,114,114,2,94216e8471a6c3cee7af96983811877194496bcd442f32fd4171ec298b72ec28
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.2,primary,3,3,171,0,3,fd7f7e0e4fe1635783f2313279bcc928f1153c4647e97374f350f33b7b733f28
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.2,primary,3,3,171,0,3,2c25eceecbcd14c49cbf5b0e06b91565a57dfc8b07a461c156241511323a66fe
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.2,primary,3,3,171,0,3,bbb8ed76a7e15b0b1109866eeded8a2d65df94fc642157b8b1f3d0fed37e83ad
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.2,primary,3,3,171,171,3,b17d9546da362018890d19fc885517d190949d2ba504cef256351cf0d006c9ad
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.2,primary,3,3,171,171,3,961e2238964f53c0c26afa2db0cac19532764b3061d628c5d831249b3eec0d76
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.2,shadow,2,2,114,0,2,42c37eb527692c02382000b4a527d0ee04719678b4121e7590ea1fc665b315b1
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.2,shadow,2,2,114,0,2,14eef495a5bfd5835bdb7fd72b2b9c6dcac2e400d633a64c4f9c45595adf82eb
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.2,shadow,2,2,114,0,2,2e0d564713eb4ac466d84b0740e35bbfa6df575c46ea90c11fe9ae04f18af86f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.2,shadow,2,2,114,114,2,196f299049f33ac9cb165758d3778bd00d84040876abe5af26cdd5aa05a9170e
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.2,shadow,2,2,114,114,2,4d93a82c3977bb3a3d298d5b96067a6fdf10d19ebcfe30e031e916b041439f08
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.4,primary,3,3,171,0,3,07fd2f3cd420e22921e6880007abe77b25fdcf367969d1a978f27d834f6fa3a1
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.4,primary,3,3,171,0,3,afc2b723d8b14f4810e14a84d6d5148a280db0b2a0e50a7da70843ff2d4faa31
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.4,primary,3,3,171,0,3,cbd0f8632b9327ebd54a2e8024e4833b40a592bac9e21131a173cbfdd97f8f97
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.4,primary,3,3,171,171,3,a32c22c84b0fde4f4068b5fc85da9009679c6cb10d83b75a77a9851a381d9dc3
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.4,primary,3,3,171,171,3,8abf4bf313256f3ae8d8928a4dc517dfed59d52d4db97239b09003746b1b01ca
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.4,shadow,2,2,114,0,2,09c7cb8ff8a0ee0bfee57547d70c9268890f76f7b66658949242f2bcd3613dd2
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.4,shadow,2,2,114,0,2,f0a8e9bb338db42206926c1f698dfbcbec5c54a624c51a2f87683d27cd92e4f5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.4,shadow,2,2,114,0,2,6748e2342c1cee0fd81f4ac98595c4d92a4b4951c265773127424c9536f27fc7
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.4,shadow,2,2,114,114,2,8ba00902703d04daa1e1178850d84ce9db523654b6bf0b9bd4a05a43ae356b2d
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.4,shadow,2,2,114,114,2,72f903afbaf59ab45f56bdf83f327e6cc27b3435c2ad7c9f3a0cb76066484ec1
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.6,primary,3,3,171,0,3,87038d7654050ef619d108a22b748354279c00791335d2fbd5aa69d2348a359d
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.6,primary,3,3,171,0,3,68697c8cd6b033c497ed5fb2a5f4c1dfa4ff312e396f80cf8ce260f3119c47ba
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.6,primary,3,3,171,0,3,cb7e74a49abdbeca24f0bad80be4c4306930f879334f0858c8ce28f99cb8f6e0
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.6,primary,3,3,171,171,3,583524922b7689221c0f540d00df3e04946fe007ab8607520e14a783e13c8341
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.6,primary,3,3,171,171,3,9ed677f0765c74e836b66e6845d968219e96506b6fdcd5277023d7a5240f6883
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.6,shadow,2,2,114,0,2,6e1c913fa5d6c7a1a713e337e7d6087858e100c017e3c0a123f186c050189f8d
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.6,shadow,2,2,114,0,2,361d5f0cfb9957a9c8829aef54e4609e744550628beb08f66eac25db93ed2208
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.6,shadow,2,2,114,0,2,21ec2f869a5fd239489fb18a518586cf6d0b79e15f3199c5a039b0299fe6ba5f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.6,shadow,2,2,114,114,2,60047c66fa9e42c83979f2dabbae11330aede3df5455ab3cd015e8b7fafc5be2
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.6,shadow,2,2,114,114,2,b60e108e32ac973efe73fd0afe0b23d077d62ee60acf317ce92175b3cb948778
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.8,primary,3,3,171,0,3,d3604b0304f6e823bd8268fc87f30f3c1c51af108b6f82f89d4276c587f15941
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.8,primary,3,3,171,0,3,a80ffa88b39f15e68e556d4268b9f3f59b086cdf8caca9801faa8d4bedae4f8f
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.8,primary,3,3,171,0,3,aec4e50a6adf66cb749f2e0e6a9f3cdc16fd16f7fb9760ee23b32ad56b95e107
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.8,primary,3,3,171,171,3,550a7e3733ba2281f648b79d536fc645fb356059e5229d907291b59b212e50c0
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.8,primary,3,3,171,171,3,8bc4406cb68d4ffeb88982e1fb54ee291e6c98e7c47a11fa46f3076d40e35575
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,0.8,shadow,2,2,114,0,2,414d9b2d153ea647372bcc5a4ff59d6d795faa845dddeeec23124dcb261226b2
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,0.8,shadow,2,2,114,0,2,5616dd498eb8a067233c0a5d777716f87dca3baac911a8ca9109b37eb53464bc
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,0.8,shadow,2,2,114,0,2,6308b9f6cee642d8af322d902c124e5d1d17271b57b0aa70c5a3a8599cb32884
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,0.8,shadow,2,2,114,114,2,6b7ed15f44a797a8e942a056de59be5721ca3628fecc51548120fb4dfe60c7c5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,0.8,shadow,2,2,114,114,2,a47e51b9a15b7e5ec6d704a899bd4a39057f0662168b8018fd483c096082d5bc
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,1.0,primary,3,3,171,0,3,21a17255784de7b89cf04a51c03b6943f7a5d33c9a286521ca1a23201d61baf5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,1.0,primary,3,3,171,0,3,89b85ffd031a4f538d0a29b3b7bd4ce117642e66be226654017705ff5ae789dc
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,1.0,primary,3,3,171,0,3,90ef4313ae20d67b433fe30f583262a1236b2aa1d605cfb86dbe1f1717ce0691
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,1.0,primary,3,3,171,171,3,921e4ec02619b086ed5eac56733a6825cf754e81939d1a495a241fdd64f7ab5b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,1.0,primary,3,3,171,171,3,7a305cbdfcb34e4d436de71c191b93f81a029e0b670b3694466fb29d690a2d4e
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,confidence_distortion,1.0,shadow,2,2,114,0,2,309c87f85b5a00c73688652c076aca22c651ee27c0ab523be32730ccac9144c7
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,confidence_distortion,1.0,shadow,2,2,114,0,2,617e444cc0abae76c5dea00adbe3e26d186313aa051983d7da712187581cec9b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,confidence_distortion,1.0,shadow,2,2,114,0,2,a586948592a2b56b6e4271a29bfbfa154cfca12860d89037dbb499ba2811b720
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,1.0,shadow,2,2,114,114,2,0830611fe625406f07278c38b9f66183af74eb733748007fa7e38c8fbc2a3ed4
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,1.0,shadow,2,2,114,114,2,9c51ac4fa339126d5b952e96d8d147a502cb2dadee99de2e9df3874cfbd82f27
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,0.0,primary,3,3,171,0,3,fbf65e486bc8171c0caeb73cc1fed7edca0fec4b3400aacecda6056ad9f06ce1
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,adversarial_confidence_inflation,0.0,primary,3,3,171,0,3,179582fdf60217d3430bf1cec8e38126c75a5737b0c6655514d1a799b378fb70
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,adversarial_confidence_inflation,0.0,primary,3,3,171,0,3,7d2356ca4c1594b006186ad606316c7a7026613377101ab105786b43ed74b6f7
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,0.0,primary,3,3,171,171,3,ba96eedb76e18ba32717398346e4f64fce447d7cdce4712fb337cd16807fa236
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,0.0,primary,3,3,171,171,3,1a71a9c3c2ceab970981b90a26cc721a6a1489aa680ff14e9ed0ea219362c01b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,0.0,shadow,2,2,114,0,2,bdb54cb6d12bf61553098bdcabf0905cbe8c0f0c0ec7dc384b49a6d07ff2b5a5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,adversarial_confidence_inflation,0.0,shadow,2,2,114,0,2,3e27a07219731e2b01696eb3dc8db8c7e0fd460c0a4139135bb745f7617191ba
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,adversarial_confidence_inflation,0.0,shadow,2,2,114,0,2,95ca72ee40faae0732f95c35b15d00c5d951c4e018094db26c00893773230bd3
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,0.0,shadow,2,2,114,114,2,4910258185d17233642ec5da35d4f9db55b2049f2f8add87da6fca5cdf4492cd
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,0.0,shadow,2,2,114,114,2,60362f5bdacd2ffe54d2be524037774483dc2033b04d415667af13ce624c28ff
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,0.05,primary,3,3,171,0,3,e2d56dc653d0f14a60ca51ddc87a2940a4a5406303b2405d45acffc18ba5453c
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,adversarial_confidence_inflation,0.05,primary,3,3,171,0,3,92d771422a3eacec7012967388c3ed739a065130252d11f7f9c10842d46905b9
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,adversarial_confidence_inflation,0.05,primary,3,3,171,0,3,b32109f353a3e6f096e067cd271de18eea5e34173be18ba2e9c95683d3aea642
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,0.05,primary,3,3,171,171,3,05775feb3418b4e0ca68dc56927d6953008b8fd5f811dae8dafc80a324ff8964
